metric,measurement,timestep,episode,model,env
timestep_rewards,"[0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 0.2, 1.0, 0.2, 1.0, 1.0, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1412,RainbowDQNAgent,
moving_rewards,40.63271536894101,50,1412,RainbowDQNAgent,
episode_rewards,48.4,50,1413,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1413,RainbowDQNAgent,
moving_rewards,40.632715368941014,50,1413,RainbowDQNAgent,
episode_rewards,49.66715798814863,50,1414,RainbowDQNAgent,
timestep_rewards,"[0.6671579881486338, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1414,RainbowDQNAgent,
moving_rewards,40.63237461695817,50,1414,RainbowDQNAgent,
episode_rewards,49.2,50,1415,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1415,RainbowDQNAgent,
moving_rewards,40.62637626454354,50,1415,RainbowDQNAgent,
episode_rewards,39.26712260157005,50,1416,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.2667318002242922, 0.2, 1.0, 1.0, 1.0, 0.2667318002242922, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2667318002242922, 0.2, 1.0, 1.0, 1.0, 0.2667318002242922, 0.2, 1.0, 1.0, 1.0, 0.2667318002242922, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2667318002242922, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2667318002242922]",50,1416,RainbowDQNAgent,
moving_rewards,40.51904749055924,50,1416,RainbowDQNAgent,
episode_rewards,48.4,50,1417,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1417,RainbowDQNAgent,
moving_rewards,40.5450488167551,50,1417,RainbowDQNAgent,
episode_rewards,46.759796064407006,50,1418,RainbowDQNAgent,
timestep_rewards,"[0.8136156238886485, 0.75615904133752, 0.2, 0.590021399180835, 1.0, 1.0, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1418,RainbowDQNAgent,
moving_rewards,40.555013604604596,50,1418,RainbowDQNAgent,
episode_rewards,28.39999999999998,50,1419,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1419,RainbowDQNAgent,
moving_rewards,40.379013604604594,50,1419,RainbowDQNAgent,
episode_rewards,49.2,50,1420,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1420,RainbowDQNAgent,
moving_rewards,40.380666559912335,50,1420,RainbowDQNAgent,
episode_rewards,49.64425241325637,50,1421,RainbowDQNAgent,
timestep_rewards,"[0.7675257416424642, 0.876726671613903, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1421,RainbowDQNAgent,
moving_rewards,40.38028752934015,50,1421,RainbowDQNAgent,
episode_rewards,47.6,50,1422,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1422,RainbowDQNAgent,
moving_rewards,40.751723735268385,50,1422,RainbowDQNAgent,
episode_rewards,49.68295876680485,50,1423,RainbowDQNAgent,
timestep_rewards,"[0.8504138065755853, 0.8325449602292654, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1423,RainbowDQNAgent,
moving_rewards,41.120518615828416,50,1423,RainbowDQNAgent,
episode_rewards,48.277917721023876,50,1424,RainbowDQNAgent,
timestep_rewards,"[0.8578053029564444, 0.22011241806742882, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1424,RainbowDQNAgent,
moving_rewards,41.11047821665573,50,1424,RainbowDQNAgent,
episode_rewards,47.391407293278746,50,1425,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.7914072932787463, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1425,RainbowDQNAgent,
moving_rewards,41.37482597969426,50,1425,RainbowDQNAgent,
episode_rewards,48.37173917505767,50,1426,RainbowDQNAgent,
timestep_rewards,"[0.529494080267997, 0.6422450947896692, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1426,RainbowDQNAgent,
moving_rewards,41.388551935939155,50,1426,RainbowDQNAgent,
episode_rewards,42.0,50,1427,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1427,RainbowDQNAgent,
moving_rewards,41.46855193593916,50,1427,RainbowDQNAgent,
episode_rewards,36.35966844073221,50,1428,RainbowDQNAgent,
timestep_rewards,"[0.959668440732203, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1428,RainbowDQNAgent,
moving_rewards,41.33214862034648,50,1428,RainbowDQNAgent,
episode_rewards,50.0,50,1429,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1429,RainbowDQNAgent,
moving_rewards,41.34014862034648,50,1429,RainbowDQNAgent,
episode_rewards,48.47409726451834,50,1430,RainbowDQNAgent,
timestep_rewards,"[0.5421496586465221, 0.7319476058718177, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1430,RainbowDQNAgent,
moving_rewards,41.48840147483838,50,1430,RainbowDQNAgent,
episode_rewards,48.37526141436206,50,1431,RainbowDQNAgent,
timestep_rewards,"[0.9752614143620605, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1431,RainbowDQNAgent,
moving_rewards,41.480154088982005,50,1431,RainbowDQNAgent,
episode_rewards,13.12857831730834,50,1432,RainbowDQNAgent,
timestep_rewards,"[0.8460986953114403, 0.4068733018330761, 0.4068733018330761, 0.4068733018330761, 0.4068733018330761, 0.2, 0.4068733018330761, 0.4068733018330761, 0.4068733018330761, 0.2, 0.2, 0.2, 0.4068733018330761, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4068733018330761, 0.4068733018330761, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4068733018330761, 0.2, 0.4068733018330761, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1432,RainbowDQNAgent,
moving_rewards,41.13466679340046,50,1432,RainbowDQNAgent,
episode_rewards,49.74890923122919,50,1433,RainbowDQNAgent,
timestep_rewards,"[0.7489092312291913, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1433,RainbowDQNAgent,
moving_rewards,41.180155885712765,50,1433,RainbowDQNAgent,
episode_rewards,48.87501989706939,50,1434,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.6750198970693922, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1434,RainbowDQNAgent,
moving_rewards,41.21690608468346,50,1434,RainbowDQNAgent,
episode_rewards,30.436925414806975,50,1435,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 1.0, 0.21987787646990425, 0.2, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 0.6170475383370786, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1435,RainbowDQNAgent,
moving_rewards,41.240728154741184,50,1435,RainbowDQNAgent,
episode_rewards,49.07187212418666,50,1436,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 1.0, 1.0, 1.0, 0.8718721241866604, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1436,RainbowDQNAgent,
moving_rewards,41.231446875983046,50,1436,RainbowDQNAgent,
episode_rewards,48.75168992955105,50,1437,RainbowDQNAgent,
timestep_rewards,"[0.4315363918648941, 0.558652985601411, 0.902566808977069, 0.8589337431076757, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1437,RainbowDQNAgent,
moving_rewards,41.221442885696106,50,1437,RainbowDQNAgent,
episode_rewards,24.12122975370501,50,1438,RainbowDQNAgent,
timestep_rewards,"[0.7212297537050236, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0]",50,1438,RainbowDQNAgent,
moving_rewards,41.28265518323315,50,1438,RainbowDQNAgent,
episode_rewards,49.2,50,1439,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1439,RainbowDQNAgent,
moving_rewards,41.60265518323315,50,1439,RainbowDQNAgent,
episode_rewards,19.479233043481003,50,1440,RainbowDQNAgent,
timestep_rewards,"[0.8792330434810012, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1440,RainbowDQNAgent,
moving_rewards,41.29744751366797,50,1440,RainbowDQNAgent,
episode_rewards,11.59999999999999,50,1441,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1441,RainbowDQNAgent,
moving_rewards,40.91344751366797,50,1441,RainbowDQNAgent,
episode_rewards,29.224615680975916,50,1442,RainbowDQNAgent,
timestep_rewards,"[0.5739524735668553, 0.5739524735668553, 0.7691979559209698, 0.2, 0.8107959916161462, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.2, 0.5739524735668553, 0.2, 1.0, 0.5739524735668553, 0.2, 1.0, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.2, 1.0, 0.5739524735668553, 0.5739524735668553, 0.2, 1.0, 1.0, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.2, 1.0, 0.5739524735668553, 0.2, 1.0, 0.5739524735668553, 0.2, 1.0, 0.5739524735668553, 0.2, 1.0, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553, 0.5739524735668553]",50,1442,RainbowDQNAgent,
moving_rewards,40.75559754768548,50,1442,RainbowDQNAgent,
episode_rewards,50.0,50,1443,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1443,RainbowDQNAgent,
moving_rewards,40.75559754768549,50,1443,RainbowDQNAgent,
episode_rewards,25.19999999999998,50,1444,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1444,RainbowDQNAgent,
moving_rewards,40.68413900106487,50,1444,RainbowDQNAgent,
episode_rewards,46.64416615364518,50,1445,RainbowDQNAgent,
timestep_rewards,"[0.7048335899933867, 0.2, 1.0, 0.7423016104573875, 0.2, 0.2, 0.5970309531944054, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1445,RainbowDQNAgent,
moving_rewards,40.70315247824091,50,1445,RainbowDQNAgent,
episode_rewards,49.547745092471644,50,1446,RainbowDQNAgent,
timestep_rewards,"[0.9796136801486128, 0.5681314123230343, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1446,RainbowDQNAgent,
moving_rewards,40.76338404081926,50,1446,RainbowDQNAgent,
episode_rewards,48.60635573898625,50,1447,RainbowDQNAgent,
timestep_rewards,"[0.42546060691529136, 0.5245675646969872, 0.6563275673739696, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1447,RainbowDQNAgent,
moving_rewards,40.805924576624626,50,1447,RainbowDQNAgent,
episode_rewards,20.39999999999998,50,1448,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1448,RainbowDQNAgent,
moving_rewards,40.52888560786527,50,1448,RainbowDQNAgent,
episode_rewards,23.519964459099732,50,1449,RainbowDQNAgent,
timestep_rewards,"[0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951, 0.4703992891819951]",50,1449,RainbowDQNAgent,
moving_rewards,40.31767381078254,50,1449,RainbowDQNAgent,
episode_rewards,47.6,50,1450,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1450,RainbowDQNAgent,
moving_rewards,40.45844401270197,50,1450,RainbowDQNAgent,
episode_rewards,48.493312808849325,50,1451,RainbowDQNAgent,
